zinc_id,smiles
ZINC000024760115,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
ZINC000024811973,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
ZINC000029058869,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(/C(O)=N/S(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
ZINC000034074273,C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3(C(=O)O)CCCCC3)C[C@@H]21
ZINC000034951380,Fc1ccc(CN2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F
ZINC000100015129,CN1CCC[C@H]1CCNC(=O)c1cn2c3cc4ccccc4cc3oc3c(N4CC[C@H](c5cnccn5)C4)c(F)cc(c1=O)c32
ZINC000100270141,CN1CCN(c2ccc3c(c2)N/C(=C2\C(=O)N=c4cccc(F)c4=C2N)N3)CC1
ZINC000100317046,NC1=N/C(=C(/N=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)NS1
ZINC000101338048,C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1
ZINC000038269036,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1
ZINC000040836075,NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)O
ZINC000043151225,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3
ZINC000043197072,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
ZINC000113700519,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1
ZINC000114896976,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br
ZINC000053040038,CCCC[C@]1(CC)CS(=O)(=O)c2cc(OC)c(OC)cc2[C@@H](c2ccccc2)N1
ZINC000063298059,Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1
ZINC000068203220,COc1cccc2cc(-c3nc(C4CCC(C(=O)O)CC4)n4ncnc(N)c34)[nH]c12
ZINC000071295757,CCCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)cccc2c1N
ZINC000140063261,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O
ZINC000142261274,COC(=O)c1cccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1
ZINC000143107599,O=C(NNC(=O)[C@@H]1CCCNC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
ZINC000085536954,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1
ZINC000085540119,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
ZINC000022440925,COc1ccc([C@@H](O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC
ZINC000024809155,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
ZINC000022454203,CCN(CC)C[C@H]1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
ZINC000022942024,COc1ccc([C@H](O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC
ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
ZINC000022442142,CCN[C@@H](C)CN1CCc2c(c(=O)oc3ccccc23)C1
ZINC000022454198,CCN(CC)C[C@@H]1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
ZINC000022920326,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1
ZINC000003874202,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC1=C(C)C(=O)c2ccccc2C1=O
ZINC000031262090,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC1=C(C)C(=O)c2ccccc2C1=O
ZINC000022445948,COc1ccc(-n2nnnc2C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1
ZINC000023247686,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1
ZINC000001550770,CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O
ZINC000100001877,CCNC(=O)[C@@H]1C[C@](F)(c2ccc(CN3CCCC3)c(F)c2)C1
ZINC000002033589,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
ZINC000001872015,C[C@@H](C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1
ZINC000001654736,C#CCN(Cc1cc2c(=O)nc(C)[nH]c2cc1C)c1ccc(C(=O)N[C@@H](CCc2nnn[nH]2)C(=O)O)c(F)c1
ZINC000100050571,Cc1ccc([C@]23CNC[C@@H]2C3)cc1
ZINC000003776592,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O
ZINC000000600547,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
ZINC000000602803,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
ZINC000000600324,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2
ZINC000003872828,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23
ZINC000003635554,C[C@H](COc1ccccc1Cc1ccccc1)N1CCCCC1
ZINC000090650484,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]2CC[C@]3(C)[C@H](O)CC[C@@H]3[C@H]12
ZINC000090716740,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(Cl)[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO
ZINC000091302264,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@@]21C
ZINC000095628824,N#Cc1cc2c(OC[C@@H](O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1
ZINC000095735985,CS(=O)(=O)F
ZINC000097971833,CCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1
ZINC000000000070,C[C@H](C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1
ZINC000000001439,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1
ZINC000000002131,c1csc(C2(N3CCCCC3)CCCCC2)c1
ZINC000000004247,Cn1cccc1C(=O)[C@H](C#N)C(=O)Nc1ccccc1
ZINC000005859934,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O
ZINC000008214358,CCCCCCCCCCCC[C@](C#N)(CCCN(C)CCc1cccc(OC)c1)c1cccc(OC)c1
ZINC000009212299,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@H](O)[C@@H]3C[C@H]12
ZINC000011616357,CC(C)=CCC/C(C)=C/CC/C(C)=C\CCC(=O)OC/C=C(\C)CCC=C(C)C
ZINC000011616907,CCn1c(=O)c2c(nc(/C=C\c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O
ZINC000012503488,N=C1N[C@@H]2[C@H](CCCCC(=O)O)SC[C@@H]2N1
ZINC000013671573,CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O
ZINC000013719688,CCCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C
ZINC000114456300,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1
ZINC000115586131,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@H]4C)nc3n2)cc1CO
ZINC000117924202,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1
ZINC000019796052,N/C(=N\[N+](=O)[O-])NCCC[C@H](N)C(=O)O
ZINC000021981322,Cc1ccc(=O)n(-c2ccc(O)cc2)c1
ZINC000000006881,Nc1nc(N)c(-c2cccc(Cl)c2Cl)c(CF)n1
ZINC000000021104,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O
ZINC000000538440,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1
ZINC000004654260,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)C[C@@H]1CN2
ZINC000003960893,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1
ZINC000001844916,Cc1ccc([C@@]23CNC[C@@H]2C3)cc1
ZINC000002020029,CC(=O)CCCCn1cnc2c1c(=O)n(C)c(=O)n2C
ZINC000004098458,O=C(O[C@H]1[C@H](Oc2ccccc2COC(=O)[C@]2(O)C=CCCC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000008143568,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
ZINC000004098459,O=C(O[C@H]1[C@H](Oc2ccccc2COC(=O)[C@@]2(O)C=CCCC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1
ZINC000013660214,C[C@H]1CC(=O)c2c(cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)O[C@H](C)CC6=O)c(O)cc(O)c3c2O)O1
ZINC000000896981,CC[N+](CC)(CC)CC
ZINC000005962605,CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCO
ZINC000001590366,O=C1CC[C@H](NC(=O)Cc2ccccc2)C(=O)N1
ZINC000001481968,N#CNc1nncs1
ZINC000000331902,c1ccc2[nH]cnc2c1
ZINC000000403053,CN[C@H](C)Cc1ccc2c(c1)OCO2
ZINC000000840834,CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
ZINC000000900608,Cn1cccc1C(=O)[C@@H](C#N)C(=O)Nc1ccccc1
ZINC000001530830,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
ZINC000001550164,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1
ZINC000001661709,NC(=O)CN1C=CCC(C(N)=O)=C1
ZINC000100001905,Nc1c(Br)cc(Br)cc1CN[C@@H]1CC[C@@H](O)CC1
ZINC000001698833,N[C@@H](CCSC(F)(F)F)C(=O)O
ZINC000100050568,Cc1ccc([C@@]23CNC[C@H]2C3)cc1
ZINC000100100396,CCCn1c(=O)c2[nH]c(C34C[C@@H]5CC3C[C@H](C5)C4)nc2n(CCC)c1=O
ZINC000002012859,CC(=O)NCCOC(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1
ZINC000002016093,CC/N=C1\Nc2ccc(Cl)cc2[C@@](C)(c2ccccc2)O1
ZINC000003776571,NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O
ZINC000002041757,N[C@H](CCSC(F)(F)F)C(=O)O
ZINC000026577491,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H](O)[C@H]1O
ZINC000027623417,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21
ZINC000028764836,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000028771591,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)[C@H]1c1ccccc1Cl
ZINC000028964600,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12
ZINC000034640491,COc1ccc2c(c1)CC[C@H](CN(C)CC(=O)O)[C@@H]2c1ccccc1
ZINC000034642570,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
ZINC000034850365,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1
ZINC000036372460,CCCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@]21C
ZINC000038154034,C/C(=C/c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
ZINC000038314370,COc1ccc2c(c1)CN(C(=O)C(=O)O)CCS2
ZINC000038358459,C=C1C(=O)C[C@H]2C[C@@H]3O[C@@]3(C)CC[C@@H]3O[C@@]3(C)C[C@@H](OC(C)=O)[C@H]1C2(C)C
ZINC000000000984,CCN(CC)C(=O)CSc1ccc(Cl)nn1
ZINC000000001630,COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O
ZINC000000001668,COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1
ZINC000000002275,CCOc1ccccc1O[C@H](c1ccccc1)[C@@H]1CNCCO1
ZINC000000003761,CC(C)c1cccc2c1O[C@@H](C(C)C)C(=S)N2CC(=O)O
ZINC000000003771,COC(=O)[C@@H](C)c1ccc(-c2ccsc2)cc1
ZINC000000003827,Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2
ZINC000000005833,O=C(NCCc1cccc2ccccc12)C1CCC1
ZINC000000168475,CC(C)c1cccc2c1O[C@H](C(C)C)C(=S)N2CC(=O)O
ZINC000000575546,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC[C@H]1CN1CCCC1
ZINC000000896749,NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)n1
ZINC000001535336,C#CCO[C@@H]1CN2CCC1CC2
ZINC000001542016,C[C@H](C(=O)OCCCCO[N+](=O)[O-])c1ccc(-c2ccccc2)c(F)c1
ZINC000001552489,O=C1c2ccccc2S(=O)(=O)N1CCCCNC[C@H]1CCc2ccccc2O1
ZINC000001554077,CCCCCc1c(-c2ccc3cc(OCc4nnn[nH]4)ccc3c2)n(Cc2ccccc2)c2ccccc12
ZINC000001557006,CNC(=O)ON(C(C)=O)C(=O)NC
ZINC000001893031,CC(C)(CCCCOCCCCC(C)(C)C(=O)O)C(=O)O
ZINC000002040034,C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1
ZINC000002508229,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
ZINC000003781686,N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
ZINC000003787606,CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12
ZINC000003806784,N#C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
ZINC000003930890,CCOC(CN1C(=O)[C@](CC(=O)Nc2ccc(C)cc2)(NC(=O)Nc2ccc(C)cc2)c2ccccc21)OCC
ZINC000003936191,COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C
ZINC000003937395,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO
ZINC000003961864,CN[C@@H](C)C/C=C/c1cncc(OC(C)C)c1
ZINC000003978018,Nc1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
ZINC000003994899,C=CCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O
ZINC000004213203,CN[C@@H]1CCc2ncsc2C1
ZINC000005700698,CN[C@H]1CCc2ncsc2C1
ZINC000006037086,C[C@@H](C(=O)OCCCCO[N+](=O)[O-])c1ccc(-c2ccccc2)c(F)c1
ZINC000006037116,COC(=O)[C@H](C)c1ccc(-c2ccsc2)cc1
ZINC000006717478,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O
ZINC000006744584,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N
ZINC000008214401,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@]4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@@H](O)[C@H]4O)[C@@H]1O
ZINC000011726215,COC(=O)Nc1nc2ccc(Sc3ccc(NC(=O)[C@H](C)N)cc3)cc2[nH]1
ZINC000013658656,CCCn1c(=O)c2[nH]cnc2n(-c2ccc(Cl)cc2)c1=O
ZINC000013679213,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21
ZINC000013985547,CC(OC(=O)c1ccc(Cc2c(O)c3ccccc3oc2=O)cc1)(C(F)(F)F)C(F)(F)F
ZINC000095566645,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C\CN1CCCCC1
ZINC000095670835,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1
ZINC000254442039,CCCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C
ZINC000000000859,CN[C@@H](C)Cc1ccc2c(c1)OCO2
ZINC000000001723,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
ZINC000000004417,CCOc1cc2cc(C(=O)O)sc2cc1OCC
ZINC000009411212,C/C=C1\[C@@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
ZINC000011616583,O=C(O)C[C@@H](O)C[C@@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
ZINC000013828181,O=C(O)C[C@@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
ZINC000014299682,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1
ZINC000014950391,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1
ZINC000113907790,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O
ZINC000114643710,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1
ZINC000118795962,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1
ZINC000095628825,N#Cc1cc2c(OC[C@H](O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1
ZINC000096903803,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000253533390,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
ZINC000254442034,CCCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@H](O)C[C@@]21C
ZINC000000000277,CC/N=C1\Nc2ccc(Cl)cc2[C@](C)(c2ccccc2)O1
ZINC000000001453,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12
ZINC000000006740,CC(=O)N1CCN(NC(=O)c2ccc(F)cc2)CC1
ZINC000003780500,O=C1CCC(=O)N1C[C@H]1CC[C@H]2CN(c3ncccn3)CCN2C1
ZINC000003782895,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1N=C(C(C)(C)C)S[C@H]1C(=O)O
ZINC000003798093,CCCCCCN(C)CCC[C@@](C#N)(c1cc(OC)c(OC)c(OC)c1)C(C)C
ZINC000003919685,CCOC(=O)[C@H](CCc1ccccc1)CC1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1
ZINC000003925433,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/C=C/C(O)(CC)CC)C[C@@H](O)C[C@@H]1O
ZINC000003931527,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC
ZINC000003938673,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
ZINC000003986746,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCCc2cccnc2)cc1
ZINC000003992513,CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
ZINC000003996025,OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@@H](O)[C@@H]1O
ZINC000004097425,CCCCNC(=N)NC(=N)N
ZINC000004217234,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
ZINC000004392643,CNc1cccc(CCOc2ccc3c(c2)CN(CC(F)(F)F)C(=O)[C@H](CC(=O)O)C3)n1
ZINC000004654847,C[C@H](CCCCCCCCCCCCc1ccc(I)cc1)CC(=O)O
ZINC000004791927,C[C@]12C=CC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
ZINC000095681438,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([N+]3(C)CCCCC3)[C@H]4OC(C)=O)[C@@]2(C)C[C@H]1[N+]1(C)CCCCC1
ZINC000095926668,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1
ZINC000000001192,Cc1ncsc1CCCl
ZINC000000001965,CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1
ZINC000003779903,O=C(O)c1cn(C2CC2)c2c(Cl)c(N3C[C@@H]4CCCN[C@@H]4C3)c(F)cc2c1=O
ZINC000003798955,CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
ZINC000003827198,CC[C@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
ZINC000003874302,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21
ZINC000003916310,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1
ZINC000003919807,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
ZINC000003930629,CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O
ZINC000003995455,C[C@H](CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1c[nH]cn1
ZINC000004019704,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O
ZINC000004245630,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)N(C)C1
ZINC000004654846,C[C@@H](CCCCCCCCCCCCc1ccc(I)cc1)CC(=O)O
ZINC000005115833,C[C@@H](CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1cnc[nH]1
ZINC000003875041,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12
ZINC000001842518,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1
ZINC000003643214,O=C(O)C1=CCCN(CCOC(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)C1
ZINC000003831000,N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
ZINC000003948997,CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
ZINC000003938976,Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1
ZINC000003948085,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
ZINC000006482664,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@H]12
ZINC000000009005,NC(=O)CNC1Cc2ccccc2C1
ZINC000000155006,C[N+]1(C)CCN(c2ccccc2)CC1
ZINC000000164395,NCCc1ccccn1
ZINC000000359757,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1
ZINC000000139367,CC[C@H](N)Cc1c[nH]c2ccccc12
ZINC000000008768,NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1
ZINC000000001457,O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1F
ZINC000000007724,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1
ZINC000049952320,Cc1c(OCC2=NCCN2)ccc(Cl)c1NS(C)(=O)=O
ZINC000000005569,CNc1nc2c(Cc3cccnc3)c(C)c(O)c(C)c2s1
